,GEOID,cluster_name,start_year,end_year,geometry
1896,14000US36081097204,stationary,2012,2015,"POLYGON ((-73.78913299999999 40.594044, -73.788052 40.594502, -73.787243 40.594823999999996, -73.787044 40.594910999999996, -73.786265 40.594955, -73.785872 40.594982, -73.784545 40.595076, -73.78361199999999 40.595144999999995, -73.781836 40.595267, -73.78091599999999 40.595324999999995, -73.779939 40.595382, -73.77903599999999 40.595444, -73.77821899999999 40.595498, -73.777393 40.595554, -73.776552 40.595611, -73.775724 40.595669, -73.774771 40.595735, -73.77387 40.595772, -73.773695 40.594375, -73.773675 40.593893, -73.772808 40.594074, -73.772713 40.593320999999996, -73.773601 40.593229, -73.774457 40.593142, -73.775317 40.593056, -73.777868 40.592791, -73.77887799999999 40.592692, -73.77947999999999 40.592631999999995, -73.780059 40.592574, -73.78242399999999 40.592335999999996, -73.782462 40.592334, -73.785062 40.592200000000005, -73.788996 40.592411, -73.789039 40.59299, -73.78913299999999 40.594044))"
1897,14000US36081097300,stationary,2012,2015,"POLYGON ((-73.830546 40.803151, -73.83050899999999 40.803163999999995, -73.830404 40.803199, -73.83023 40.803267, -73.82758299999999 40.803936, -73.824088 40.798048, -73.823837 40.797588999999995, -73.82354099999999 40.797131, -73.822689 40.797798, -73.821985 40.798415, -73.821213 40.799039, -73.820004 40.797143, -73.819001 40.795643, -73.81857099999999 40.794996, -73.81815 40.794315999999995, -73.817812 40.793481, -73.817652 40.793082999999996, -73.81748499999999 40.792666, -73.817213 40.791986, -73.816824 40.791025999999995, -73.816628 40.790256, -73.81638099999999 40.789277999999996, -73.816125 40.788267999999995, -73.81607199999999 40.787931, -73.816086 40.787807, -73.816239 40.787867, -73.816599 40.788005, -73.816732 40.788061, -73.816895 40.788132, -73.819028 40.789017, -73.81934799999999 40.789144, -73.819417 40.789162999999995, -73.820039 40.789432, -73.82024899999999 40.789482, -73.820354 40.789507, -73.820673 40.789570999999995, -73.820995 40.789623999999996, -73.821321 40.789666, -73.821648 40.789697, -73.82185799999999 40.789696, -73.822026 40.789682, -73.822212 40.789653, -73.822362 40.789615999999995, -73.82248 40.789587, -73.822537 40.789567999999996, -73.822537 40.790329, -73.822603 40.790672, -73.822633 40.790773, -73.822789 40.7913, -73.82298999999999 40.791682, -73.82327099999999 40.792063999999996, -73.82373199999999 40.792787, -73.824039 40.793046, -73.82572499999999 40.795609, -73.82712 40.797667, -73.829013 40.800533, -73.830676 40.803107999999995, -73.830546 40.803151))"
1898,14000US36081098100,stationary,2012,2015,"POLYGON ((-73.82758299999999 40.803936, -73.823438 40.804809999999996, -73.817418 40.805789999999995, -73.81129899999999 40.805397, -73.81014499999999 40.797146999999995, -73.81043799999999 40.796644, -73.81056199999999 40.796301, -73.81042599999999 40.795501, -73.810436 40.795009, -73.811736 40.795108, -73.81179399999999 40.795893, -73.813019 40.795952, -73.81354 40.795262, -73.813763 40.794996, -73.81356099999999 40.794464, -73.813233 40.793648, -73.81295999999999 40.792966, -73.81257699999999 40.792004999999996, -73.81227799999999 40.791258, -73.81190000000001 40.790313, -73.811523 40.78937, -73.813805 40.788841, -73.813313 40.787493, -73.813351 40.787284, -73.813366 40.787209, -73.813374 40.787155999999996, -73.813848 40.787234999999995, -73.81459199999999 40.787375, -73.815184 40.787537, -73.815265 40.78756, -73.815591 40.787651, -73.816086 40.787807, -73.81607199999999 40.787931, -73.816125 40.788267999999995, -73.81638099999999 40.789277999999996, -73.816628 40.790256, -73.816824 40.791025999999995, -73.817213 40.791986, -73.81748499999999 40.792666, -73.817652 40.793082999999996, -73.817812 40.793481, -73.81815 40.794315999999995, -73.81857099999999 40.794996, -73.819001 40.795643, -73.820004 40.797143, -73.821213 40.799039, -73.821985 40.798415, -73.822689 40.797798, -73.82354099999999 40.797131, -73.823837 40.797588999999995, -73.824088 40.798048, -73.82758299999999 40.803936))"
1899,14000US36081098700,stationary,2012,2015,"POLYGON ((-73.813805 40.788841, -73.811523 40.78937, -73.81190000000001 40.790313, -73.81227799999999 40.791258, -73.81257699999999 40.792004999999996, -73.81295999999999 40.792966, -73.813233 40.793648, -73.81356099999999 40.794464, -73.813763 40.794996, -73.81354 40.795262, -73.813019 40.795952, -73.81179399999999 40.795893, -73.811736 40.795108, -73.810436 40.795009, -73.81042599999999 40.795501, -73.81056199999999 40.796301, -73.81043799999999 40.796644, -73.81014499999999 40.797146999999995, -73.81129899999999 40.805397, -73.804543 40.803554, -73.799745 40.802199, -73.800037 40.796245, -73.800124 40.795701, -73.80014899999999 40.795567999999996, -73.80120699999999 40.795656, -73.801231 40.795532, -73.802166 40.795612999999996, -73.802671 40.795646999999995, -73.802785 40.795618, -73.802893 40.795573999999995, -73.802992 40.795517, -73.80307499999999 40.795448, -73.803141 40.795370999999996, -73.803161 40.795165999999995, -73.803248 40.79444, -73.804126 40.794508, -73.804268 40.793496999999995, -73.804367 40.792787, -73.804462 40.792076, -73.80456199999999 40.791367, -73.80733099999999 40.791551999999996, -73.807425 40.790873, -73.80752199999999 40.790167, -73.807622 40.789460999999996, -73.80795499999999 40.787009999999995, -73.807974 40.786892, -73.807399 40.786818, -73.806646 40.78676, -73.806387 40.786435999999995, -73.806277 40.786299, -73.80839499999999 40.786511, -73.809533 40.786651, -73.810022 40.786702, -73.81082599999999 40.786808, -73.81146199999999 40.786887, -73.81156 40.786899, -73.812687 40.787053, -73.812955 40.787093999999996, -73.813374 40.787155999999996, -73.813366 40.787209, -73.813351 40.787284, -73.813313 40.787493, -73.813805 40.788841))"
1900,14000US36081099100,stationary,2012,2015,"POLYGON ((-73.80795499999999 40.787009999999995, -73.807622 40.789460999999996, -73.80752199999999 40.790167, -73.807425 40.790873, -73.80733099999999 40.791551999999996, -73.80456199999999 40.791367, -73.804462 40.792076, -73.804367 40.792787, -73.804268 40.793496999999995, -73.804126 40.794508, -73.803248 40.79444, -73.803161 40.795165999999995, -73.803141 40.795370999999996, -73.80307499999999 40.795448, -73.802992 40.795517, -73.802893 40.795573999999995, -73.802785 40.795618, -73.802671 40.795646999999995, -73.802166 40.795612999999996, -73.801231 40.795532, -73.80120699999999 40.795656, -73.80014899999999 40.795567999999996, -73.800124 40.795701, -73.800037 40.796245, -73.799745 40.802199, -73.797133 40.80141, -73.793559 40.80038, -73.793573 40.798958, -73.79351799999999 40.796606, -73.793554 40.79396, -73.79355799999999 40.793758, -73.79354699999999 40.793465999999995, -73.793491 40.792949, -73.793472 40.792815, -73.793455 40.792711, -73.79339499999999 40.792406, -73.793382 40.792342999999995, -73.793278 40.791979999999995, -73.793194 40.791736, -73.793069 40.791413999999996, -73.793033 40.791320999999996, -73.79285 40.790884999999996, -73.792779 40.790752, -73.79265699999999 40.790521, -73.792411 40.79007, -73.792056 40.789567, -73.791896 40.789363, -73.791848 40.789304, -73.79164 40.789061, -73.79159 40.789007999999995, -73.791418 40.788851, -73.791017 40.788484, -73.790896 40.788382, -73.790705 40.788225, -73.791645 40.787776, -73.792468 40.787393, -73.793808 40.786798, -73.793302 40.786893, -73.793896 40.786636, -73.794101 40.78656, -73.79436 40.786462, -73.79494 40.786274999999996, -73.795805 40.786071, -73.79593299999999 40.786052, -73.796806 40.785925, -73.796851 40.785911, -73.797832 40.785846, -73.79880299999999 40.785869, -73.79925999999999 40.785885, -73.79974399999999 40.785903, -73.799813 40.785907, -73.800685 40.785951, -73.801574 40.785983, -73.801766 40.78599, -73.80215 40.786004, -73.80242199999999 40.786018999999996, -73.804558 40.786148, -73.806277 40.786299, -73.806387 40.786435999999995, -73.806646 40.78676, -73.807399 40.786818, -73.807974 40.786892, -73.80795499999999 40.787009999999995))"
1901,14000US36081099200,stationary,2012,2015,"POLYGON ((-73.77387 40.595772, -73.77354799999999 40.595780999999995, -73.77282699999999 40.595801, -73.77232699999999 40.595822999999996, -73.771495 40.595911, -73.770662 40.596002, -73.771093 40.598013, -73.77115599999999 40.598298, -73.771093 40.598307999999996, -73.771062 40.598307999999996, -73.77095299999999 40.598292, -73.770839 40.598223, -73.770794 40.5982, -73.770743 40.598185, -73.77068899999999 40.598177, -73.770634 40.598175, -73.77058699999999 40.598151, -73.77054799999999 40.598116999999995, -73.770501 40.5981, -73.770467 40.598096, -73.770445 40.598098, -73.77037299999999 40.598092, -73.7703 40.598092, -73.770228 40.598099, -73.770157 40.598113, -73.769886 40.598119, -73.769817 40.598133, -73.769757 40.598144999999995, -73.769699 40.598175, -73.769667 40.598191, -73.769605 40.598223, -73.769562 40.598244, -73.769514 40.598257, -73.769477 40.598258, -73.76944 40.598253, -73.76942199999999 40.598248999999996, -73.769376 40.598231999999996, -73.76934 40.598217, -73.769288 40.598196, -73.76925 40.598181, -73.76918599999999 40.59816, -73.769108 40.598135, -73.768952 40.598082999999995, -73.768898 40.598061, -73.768778 40.598006999999996, -73.768723 40.597984, -73.76863999999999 40.597953, -73.768577 40.597930999999996, -73.768487 40.597902999999995, -73.768405 40.597892, -73.768335 40.597873, -73.768273 40.597849, -73.76818999999999 40.597825, -73.768155 40.59782, -73.768114 40.597829999999995, -73.768095 40.597853, -73.768089 40.597860999999995, -73.768067 40.597910999999996, -73.767718 40.596261, -73.76746399999999 40.596303, -73.767417 40.596311, -73.767157 40.596712, -73.767145 40.596743, -73.767185 40.596894, -73.767206 40.597035999999996, -73.767212 40.597189, -73.767201 40.597305999999996, -73.767191 40.597403, -73.767156 40.597552, -73.767068 40.597778999999996, -73.766961 40.597966, -73.76688 40.598076999999996, -73.766744 40.598231, -73.76661899999999 40.598347, -73.76638799999999 40.598518, -73.766171 40.598642, -73.765997 40.598721, -73.766542 40.599433999999995, -73.76444599999999 40.600435, -73.763868 40.599727, -73.763361 40.599105, -73.761658 40.599973, -73.761588 40.599900999999996, -73.761288 40.599548999999996, -73.761815 40.598951, -73.762553 40.598318, -73.763335 40.597823, -73.7632 40.597145, -73.762997 40.595987, -73.762778 40.594757, -73.76362999999999 40.594667, -73.76440199999999 40.594572, -73.76429 40.593939999999996, -73.764049 40.592739, -73.763871 40.591750999999995, -73.763762 40.59144, -73.763514 40.59037, -73.763578 40.589911, -73.763943 40.585172, -73.76881 40.584607999999996, -73.769812 40.590402999999995, -73.769639 40.590769, -73.76976599999999 40.59149, -73.769888 40.592099, -73.770231 40.593975, -73.77109399999999 40.593536, -73.771496 40.593405, -73.771844 40.593292, -73.772701 40.593123, -73.772713 40.593320999999996, -73.772808 40.594074, -73.773675 40.593893, -73.773695 40.594375, -73.77387 40.595772))"
1902,14000US36081099701,stationary,2012,2015,"POLYGON ((-73.79496999999999 40.786187999999996, -73.79494 40.786274999999996, -73.79436 40.786462, -73.794101 40.78656, -73.793896 40.786636, -73.793302 40.786893, -73.793808 40.786798, -73.792468 40.787393, -73.791645 40.787776, -73.790705 40.788225, -73.790583 40.788129, -73.790402 40.787987, -73.79029299999999 40.787893, -73.789804 40.787535, -73.78814 40.786317, -73.78808 40.786266999999995, -73.78758499999999 40.785858, -73.787466 40.785728, -73.787127 40.785357, -73.786582 40.784684999999996, -73.78652199999999 40.784597, -73.786458 40.784501999999996, -73.78622 40.784154, -73.786045 40.783894, -73.785894 40.783637999999996, -73.785731 40.783294999999995, -73.785693 40.783181, -73.785422 40.782385, -73.78528399999999 40.781959, -73.784966 40.780347, -73.784936 40.780173999999995, -73.784791 40.77943, -73.78477 40.77928, -73.784742 40.779078999999996, -73.784729 40.778987, -73.784672 40.77803, -73.78464799999999 40.777606999999996, -73.784593 40.776140999999996, -73.784914 40.776041, -73.78569399999999 40.775813, -73.786265 40.775645999999995, -73.786551 40.775558, -73.78741 40.775318, -73.78827 40.775075, -73.78893599999999 40.774896, -73.789136 40.774847, -73.789842 40.774687, -73.79035 40.774573, -73.791483 40.774277999999995, -73.791635 40.774239, -73.79271299999999 40.773787999999996, -73.79275799999999 40.774023, -73.792914 40.774750999999995, -73.793043 40.775468, -73.793187 40.776205, -73.793348 40.777018999999996, -73.79350699999999 40.777825, -73.793667 40.778652, -73.79368199999999 40.778734, -73.793872 40.779683999999996, -73.794017 40.780439, -73.794325 40.781892, -73.794398 40.782255, -73.794448 40.782601, -73.794591 40.783333, -73.79473399999999 40.784048999999996, -73.794776 40.784237, -73.794899 40.784799, -73.795086 40.785851, -73.79496999999999 40.786187999999996))"
1903,14000US36081099703,stationary,2012,2015,"POLYGON ((-73.782273 40.788816, -73.782259 40.788972, -73.782229 40.789127, -73.782181 40.789279, -73.782142 40.789370999999996, -73.782097 40.789486, -73.782048 40.789612999999996, -73.781998 40.789743, -73.78171499999999 40.79053, -73.781205 40.789587999999995, -73.77965499999999 40.789063, -73.77873 40.788686, -73.778404 40.788559, -73.77817999999999 40.788461, -73.77796099999999 40.788364, -73.77655299999999 40.78763, -73.774096 40.786297, -73.774076 40.785917, -73.772617 40.784191, -73.772092 40.78357, -73.771607 40.782996, -73.770601 40.782084999999995, -73.76980999999999 40.781298, -73.76930399999999 40.780781999999995, -73.769088 40.780533, -73.769024 40.780451, -73.768581 40.779877, -73.768338 40.779635, -73.768273 40.77962, -73.768159 40.779635999999996, -73.768135 40.77959, -73.768232 40.779502, -73.76820099999999 40.779444, -73.767197 40.779771, -73.767207 40.779866999999996, -73.767012 40.779956999999996, -73.767073 40.780069999999995, -73.76702399999999 40.780086, -73.766928 40.779917999999995, -73.766958 40.779900000000005, -73.76689 40.779779, -73.766776 40.779812, -73.766759 40.779784, -73.766863 40.77974, -73.767088 40.779666999999996, -73.767135 40.779742, -73.76816199999999 40.779396999999996, -73.768078 40.779252, -73.767843 40.778832, -73.767605 40.778299, -73.76801999999999 40.778168, -73.76815599999999 40.778124999999996, -73.768407 40.778662, -73.768642 40.779087, -73.76935 40.778875, -73.771132 40.778341, -73.772036 40.77807, -73.772903 40.777803999999996, -73.773783 40.777547, -73.774655 40.777286, -73.775537 40.777026, -73.775724 40.7779, -73.77583899999999 40.778613, -73.775599 40.779323, -73.775498 40.779495, -73.77541599999999 40.779677, -73.77535499999999 40.779868, -73.775319 40.780065, -73.775307 40.780265, -73.77532099999999 40.780466, -73.77535999999999 40.780666, -73.775425 40.78086, -73.775513 40.781047, -73.775622 40.781225, -73.77575 40.781391, -73.77589499999999 40.781544, -73.776523 40.782447, -73.77732 40.783569, -73.77867599999999 40.785446, -73.77999 40.787197, -73.780692 40.787979, -73.78227 40.788661, -73.782273 40.788816))"
1904,14000US36081099704,stationary,2012,2015,"POLYGON ((-73.785422 40.782385, -73.785196 40.782429, -73.78237 40.782969, -73.782617 40.784312, -73.783529 40.788745, -73.783324 40.788745999999996, -73.783118 40.788745, -73.78291399999999 40.788706999999995, -73.782713 40.788669, -73.782518 40.788618, -73.78227 40.788661, -73.780692 40.787979, -73.77999 40.787197, -73.77867599999999 40.785446, -73.77732 40.783569, -73.776523 40.782447, -73.77589499999999 40.781544, -73.77575 40.781391, -73.775622 40.781225, -73.775513 40.781047, -73.775425 40.78086, -73.77535999999999 40.780666, -73.77532099999999 40.780466, -73.775307 40.780265, -73.775319 40.780065, -73.77535499999999 40.779868, -73.77541599999999 40.779677, -73.775498 40.779495, -73.775599 40.779323, -73.77583899999999 40.778613, -73.77678399999999 40.77841, -73.777694 40.77816, -73.778588 40.777912, -73.779477 40.777664, -73.780362 40.777387, -73.782798 40.776666, -73.784076 40.776289, -73.784414 40.776191999999995, -73.784593 40.776140999999996, -73.78464799999999 40.777606999999996, -73.784672 40.77803, -73.784729 40.778987, -73.784742 40.779078999999996, -73.78477 40.77928, -73.784791 40.77943, -73.784936 40.780173999999995, -73.784966 40.780347, -73.78528399999999 40.781959, -73.785422 40.782385))"
1905,14000US36081099705,stationary,2012,2015,"POLYGON ((-73.793559 40.80038, -73.793371 40.800387, -73.79002 40.80023, -73.78791799999999 40.800362, -73.78731599999999 40.800853, -73.784745 40.802592, -73.782676 40.805386, -73.779556 40.811247, -73.778958 40.811713, -73.774869 40.806909999999995, -73.770899 40.802246, -73.766229 40.79676, -73.763712 40.793803, -73.757103 40.789691999999995, -73.756187 40.788703, -73.758799 40.784299, -73.760142 40.780674, -73.767605 40.778299, -73.767843 40.778832, -73.768078 40.779252, -73.76816199999999 40.779396999999996, -73.767135 40.779742, -73.767088 40.779666999999996, -73.766863 40.77974, -73.766759 40.779784, -73.766776 40.779812, -73.76689 40.779779, -73.766958 40.779900000000005, -73.766928 40.779917999999995, -73.76702399999999 40.780086, -73.767073 40.780069999999995, -73.767012 40.779956999999996, -73.767207 40.779866999999996, -73.767197 40.779771, -73.76820099999999 40.779444, -73.768232 40.779502, -73.768135 40.77959, -73.768159 40.779635999999996, -73.768273 40.77962, -73.768338 40.779635, -73.768581 40.779877, -73.769024 40.780451, -73.769088 40.780533, -73.76930399999999 40.780781999999995, -73.76980999999999 40.781298, -73.770601 40.782084999999995, -73.771607 40.782996, -73.772092 40.78357, -73.772617 40.784191, -73.774076 40.785917, -73.774096 40.786297, -73.774265 40.786651, -73.774357 40.786662, -73.774455 40.78668, -73.774512 40.786729, -73.774562 40.786820999999996, -73.774586 40.786878, -73.774631 40.786919, -73.774751 40.786905999999995, -73.774807 40.786971, -73.774862 40.787079, -73.775048 40.787192999999995, -73.77587199999999 40.788019999999996, -73.776337 40.788486999999996, -73.77628899999999 40.788514, -73.775019 40.787394, -73.774446 40.787178999999995, -73.774324 40.787082, -73.77423 40.787065, -73.77420000000001 40.787026, -73.77420000000001 40.786961999999995, -73.774264 40.786929, -73.77439 40.786857, -73.77439199999999 40.786815, -73.774346 40.786772, -73.77426799999999 40.786757, -73.774171 40.786761999999996, -73.773989 40.786778999999996, -73.773791 40.786829, -73.772303 40.787299, -73.772185 40.787315, -73.772088 40.787332, -73.771993 40.787355999999996, -73.771902 40.787386999999995, -73.771738 40.787464, -73.771616 40.787526, -73.771497 40.78759, -73.771399 40.787656999999996, -73.77132999999999 40.787687, -73.771244 40.787732, -73.771192 40.787755, -73.770823 40.787983, -73.770771 40.788056999999995, -73.770726 40.788134, -73.77068899999999 40.788213999999996, -73.77066099999999 40.788295999999995, -73.770642 40.788379, -73.770631 40.788463, -73.770878 40.788776999999996, -73.77112799999999 40.789013, -73.77144299999999 40.789342999999995, -73.77166799999999 40.789592, -73.77171899999999 40.789660999999995, -73.771746 40.789694999999995, -73.771733 40.789738, -73.77172999999999 40.789781999999995, -73.771734 40.789809, -73.771779 40.789902999999995, -73.771851 40.789961999999996, -73.77194399999999 40.790001, -73.772026 40.790064, -73.772133 40.790178999999995, -73.772173 40.790253, -73.772206 40.790327999999995, -73.772233 40.790405, -73.77225299999999 40.790484, -73.772238 40.790659, -73.772235 40.790746, -73.772279 40.790946, -73.77225899999999 40.791106, -73.772251 40.791225999999995, -73.77225299999999 40.79136, -73.77232599999999 40.791481, -73.772363 40.791537999999996, -73.772414 40.791585, -73.772509 40.791655999999996, -73.77268 40.791782999999995, -73.77271999999999 40.791844, -73.772779 40.791897999999996, -73.772877 40.791998, -73.77308 40.792145, -73.773275 40.792322, -73.773302 40.792370999999996, -73.773336 40.792417, -73.773375 40.79246, -73.77342 40.792500000000004, -73.773496 40.792581, -73.773567 40.792663999999995, -73.77363199999999 40.79275, -73.773681 40.792866, -73.773747 40.793082, -73.77375599999999 40.793158999999996, -73.773823 40.793276999999996, -73.773883 40.793397, -73.77393599999999 40.793518999999996, -73.77398099999999 40.793642999999996, -73.774018 40.793768, -73.774029 40.793856999999996, -73.774036 40.793945, -73.774016 40.793971, -73.77400899999999 40.794015, -73.774045 40.794067999999996, -73.774096 40.79409, -73.774151 40.794138, -73.774185 40.794196, -73.774221 40.794275, -73.774264 40.794351, -73.77431399999999 40.794425, -73.774372 40.794495999999995, -73.774436 40.794563, -73.774718 40.79486, -73.774794 40.79492, -73.774874 40.794976999999996, -73.774959 40.79503, -73.775048 40.795079, -73.775094 40.795116, -73.775193 40.795206, -73.775329 40.795308999999996, -73.775464 40.795435999999995, -73.775621 40.795594, -73.775807 40.795781999999996, -73.77592 40.795874999999995, -73.776067 40.796006999999996, -73.77624899999999 40.796138, -73.776476 40.796237, -73.776654 40.79633, -73.776814 40.796411, -73.777039 40.796498, -73.777188 40.796544999999995, -73.777362 40.796586999999995, -73.77747099999999 40.796633, -73.777542 40.796642, -73.77764599999999 40.796642999999996, -73.77775199999999 40.796692, -73.77790499999999 40.796704, -73.778103 40.79674, -73.778271 40.796724999999995, -73.778432 40.7967, -73.77853499999999 40.796673, -73.77860299999999 40.796664, -73.77871499999999 40.796597, -73.779273 40.796638, -73.77928399999999 40.796675, -73.77936199999999 40.796685, -73.779433 40.796662, -73.77946899999999 40.796608, -73.77945 40.796575999999995, -73.779758 40.796197, -73.779898 40.796237999999995, -73.781542 40.79566, -73.781658 40.795559, -73.78172599999999 40.795428, -73.781825 40.795077, -73.782003 40.794975, -73.782367 40.794959999999996, -73.782868 40.794987, -73.78305399999999 40.794990999999996, -73.783137 40.794988, -73.783187 40.794978, -73.78321799999999 40.794964, -73.783239 40.794941, -73.783259 40.794923999999995, -73.783265 40.79488, -73.783273 40.794833, -73.78329599999999 40.794821, -73.78332 40.794788, -73.783318 40.794758, -73.783289 40.79476, -73.783255 40.794784, -73.783215 40.794824999999996, -73.78317 40.794875999999995, -73.78314 40.794897, -73.78311 40.794914, -73.783075 40.794917, -73.782844 40.794902, -73.78265499999999 40.794900999999996, -73.78258199999999 40.794883, -73.781904 40.794900999999996, -73.78181 40.794802, -73.78152899999999 40.794725, -73.781318 40.794605, -73.781005 40.794385, -73.78079199999999 40.794036, -73.78070000000001 40.793648999999995, -73.78072399999999 40.793334, -73.78081 40.793358, -73.780822 40.793319, -73.78164199999999 40.793524999999995, -73.78166 40.793482, -73.781616 40.793471, -73.781627 40.793455, -73.781684 40.793321999999996, -73.781639 40.79331, -73.781582 40.793444, -73.781589 40.793464, -73.780836 40.793281, -73.78085 40.793251999999995, -73.780779 40.793189999999996, -73.78077499999999 40.792991, -73.780898 40.792193999999995, -73.781078 40.791677, -73.781234 40.791485, -73.78143 40.791371, -73.781525 40.791233, -73.781605 40.791218, -73.781702 40.791174999999996, -73.781747 40.791132999999995, -73.782273 40.791374, -73.782388 40.791376, -73.78171499999999 40.79053, -73.781998 40.789743, -73.782048 40.789612999999996, -73.782097 40.789486, -73.782142 40.789370999999996, -73.782181 40.789279, -73.782229 40.789127, -73.782259 40.788972, -73.782273 40.788816, -73.78227 40.788661, -73.782518 40.788618, -73.782713 40.788669, -73.78291399999999 40.788706999999995, -73.783118 40.788745, -73.783324 40.788745999999996, -73.783529 40.788745, -73.782617 40.784312, -73.78237 40.782969, -73.785196 40.782429, -73.785422 40.782385, -73.785693 40.783181, -73.785731 40.783294999999995, -73.785894 40.783637999999996, -73.786045 40.783894, -73.78622 40.784154, -73.786458 40.784501999999996, -73.78652199999999 40.784597, -73.786582 40.784684999999996, -73.787127 40.785357, -73.787466 40.785728, -73.78758499999999 40.785858, -73.78808 40.786266999999995, -73.78814 40.786317, -73.789804 40.787535, -73.79029299999999 40.787893, -73.790402 40.787987, -73.790583 40.788129, -73.790705 40.788225, -73.790896 40.788382, -73.791017 40.788484, -73.791418 40.788851, -73.79159 40.789007999999995, -73.79164 40.789061, -73.791848 40.789304, -73.791896 40.789363, -73.792056 40.789567, -73.792411 40.79007, -73.79265699999999 40.790521, -73.792779 40.790752, -73.79285 40.790884999999996, -73.793033 40.791320999999996, -73.793069 40.791413999999996, -73.793194 40.791736, -73.793278 40.791979999999995, -73.793382 40.792342999999995, -73.79339499999999 40.792406, -73.793455 40.792711, -73.793472 40.792815, -73.793491 40.792949, -73.79354699999999 40.793465999999995, -73.79355799999999 40.793758, -73.793554 40.79396, -73.79351799999999 40.796606, -73.793573 40.798958, -73.793559 40.80038))"
